Año,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2014,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN
2014,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.8,NaN
2014,5,0.0,37.8,0.0,0.0,0.0,0.0,10.4,0.8,1.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.5,49.8
2014,6,3.8,12.5,0.3,30.2,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,NaN
2014,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.3,2.8,3.6,2.3,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.3,6.9,0.0,0.0,18.0,0.0,1.0,0.0,58.4,14.5,7.9,8.4,0.0
2014,9,0.0,0.0,15.2,0.0,19.8,1.3,2.3,12.4,0.0,8.1,5.3,31.0,57.1,1.5,19.1,5.3,0.0,1.8,23.4,20.6,3.6,3.6,24.1,1.8,0.0,0.0,16.5,0.5,42.2,0.3,NaN
2014,10,0.0,0.0,0.0,0.0,3.1,0.0,43.2,8.4,19.3,32.3,36.3,18.0,8.6,30.5,0.0,3.6,6.6,6.1,0.5,25.2,10.9,28.7,9.2,0.0,0.0,29.5,10.9,1.5,34.0,1.3,12.2
2014,11,29.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2.8,0.0,0.0,11.4,0.0,0.0,0.5,0.3,0.0,3.3,10.9,10.1,0.3,0.0,0.0,0.0,0.0,NaN
2014,12,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN
2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,NaN
2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,6,0.0,1.1,19.4,1.0,16.4,7.3,1.2,0.6,0.9,8.7,12.4,0.5,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
2015,7,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,2.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,33.9
2015,9,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,32.3,0.0,0.0,56.2,30.1,9.6,0.6,3.6,7.4,1.5,0.3,0.0,0.0,NaN
2015,10,2.5,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,33.6,0.3,21.3,6.1,32.1,3.4,0.3,27.7,13.4,9.4,0.0,1.5,2.1,10.3,34.3,24.6,0.8,7.4,0.0,0.0
2015,11,1.1,7.4,0.0,0.0,7.6,0.3,0.0,0.3,0.3,5.4,0.3,0.0,0.0,5.8,0.0,10.7,16.8,5.1,0.0,25.2,28.8,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NaN
2015,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,NaN,NaN
