Año,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2015,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.60,0.00,28.30,3.20,0.00,0.00,1.40,0.20,0.20,0.00,0.00,0.00,0.00,0.00,49.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,19.40
2015,9,0.00,5.00,0.30,0.00,0.00,1.30,2.30,5.00,0.70,20.70,2.50,2.10,1.30,0.40,0.00,0.00,6.10,0.60,7.00,3.00,6.50,16.40,41.50,10.60,10.60,6.70,1.50,21.30,0.10,0.10,NaN
2015,10,0.70,3.50,0.20,0.00,0.00,0.70,0.10,0.30,0.00,0.00,14.10,0.30,7.20,4.70,1.70,3.30,1.30,10.50,3.00,5.60,4.40,21.70,4.50,4.10,37.30,13.10,55.60,2.20,0.50,0.90,0.00
2015,11,0.80,11.80,36.90,43.10,25.70,7.30,0.60,13.20,0.00,27.10,14.40,5.00,0.40,0.30,5.50,48.90,0.20,12.60,5.60,4.40,2.50,5.80,0.00,0.30,1.10,0.00,0.10,0.00,0.00,0.00,NaN
2015,12,0.10,0.00,0.00,0.00,0.60,1.30,0.00,0.60,13.00,3.10,0.10,0.00,0.70,2.20,0.00,0.40,0.20,0.30,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,1,0.40,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00
2016,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN
2016,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.10,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.90,0.70,0.00,2.00,12.80,8.10,1.00,0.70,NaN
2016,5,4.30,13.40,5.60,0.00,1.50,26.90,0.00,0.00,2.00,0.00,2.50,0.00,0.00,0.00,4.50,30.30,0.40,0.30,0.00,0.00,0.00,0.00,0.00,0.40,12.40,11.20,1.60,16.30,24.80,1.70,73.40
2016,6,7.30,89.60,3.80,0.00,6.20,5.10,14.60,28.90,38.00,20.00,2.90,0.00,0.00,14.50,0.10,1.40,0.00,20.90,0.00,7.70,41.80,2.60,7.70,0.50,0.00,0.20,1.90,0.00,0.00,3.40,NaN
2016,7,0.30,3.00,0.00,0.00,0.00,0.10,0.10,0.20,0.00,3.20,6.90,5.30,0.00,0.00,0.00,1.60,0.00,12.00,29.50,0.50,0.00,4.70,48.90,0.10,0.00,7.10,0.00,0.00,2.90,0.00,0.00
2016,8,0.00,1.80,6.40,16.40,0.10,8.10,0.00,19.90,7.50,0.00,0.20,5.60,3.50,5.10,0.10,0.00,0.00,0.70,0.90,0.00,2.40,1.20,1.70,0.00,7.40,0.00,3.50,4.20,25.70,39.30,35.10
2016,9,20.10,8.60,0.00,4.90,0.10,3.30,0.00,14.70,2.20,4.50,7.40,35.00,0.10,2.40,17.70,0.10,0.00,0.00,0.00,0.00,5.00,0.90,2.50,26.80,0.00,16.00,0.00,2.60,0.00,3.00,NaN
2016,10,9.00,17.10,0.00,2.50,59.60,56.10,29.40,4.50,17.70,3.60,2.70,17.00,17.90,1.40,0.00,13.50,25.40,22.40,9.90,0.20,9.20,0.00,0.00,0.00,7.50,12.50,0.10,0.00,0.00,7.10,4.80
2016,11,4.20,0.00,13.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,3.00,0.00,0.00,0.00,0.30,0.40,4.10,28.60,4.50,0.00,0.00,9.30,8.50,0.60,1.00,5.10,0.70,0.00,0.00,NaN
2016,12,2.10,0.00,2.40,27.50,2.40,0.00,0.00,0.10,0.90,0.00,0.00,0.30,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,2.50,0.00,0.00,0.00,0.00,0.40
2017,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2017,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN
2017,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00
2017,4,0.00,34.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.90,36.30,0.00,0.00,0.00,3.70,19.10,4.80,0.40,3.70,5.10,12.30,11.30,NaN
2017,5,7.90,0.00,6.80,18.10,14.20,38.70,20.30,18.70,16.20,12.30,0.30,6.30,14.20,0.00,1.10,11.10,12.80,32.90,51.30,10.70,29.20,2.20,2.30,7.10,0.80,5.40,1.40,23.90,14.60,3.20,5.30
2017,6,27.00,0.10,0.00,1.00,28.20,0.40,2.60,19.10,9.40,13.90,0.10,2.60,0.00,2.30,27.70,0.10,11.80,14.00,3.70,4.60,0.00,13.60,0.20,0.70,0.00,0.20,0.30,27.10,0.00,0.70,NaN
2017,7,0.00,0.00,3.30,37.00,2.90,3.10,39.10,0.00,0.00,0.00,0.80,18.40,12.50,0.00,0.00,0.00,18.40,0.00,1.00,0.00,4.40,0.60,0.00,0.00,1.20,0.00,0.10,2.10,2.60,67.80,55.60
2017,8,0.10,0.00,0.00,0.20,38.90,20.60,19.30,0.00,19.10,0.00,0.00,5.70,13.20,0.00,0.00,1.30,0.10,44.20,2.00,5.70,23.40,0.90,24.50,18.20,29.10,0.00,0.00,5.50,42.70,16.90,0.90
2017,9,0.40,0.00,0.00,7.70,0.30,35.10,5.90,34.70,24.30,1.50,2.80,0.00,0.00,31.70,0.10,41.50,28.10,0.00,37.60,25.90,8.70,54.70,3.60,14.40,8.60,23.40,5.00,3.00,30.50,53.20,NaN
2017,10,7.00,16.40,19.10,76.50,74.70,0.40,0.10,39.20,0.70,8.20,0.60,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,4.70,0.70,23.10,23.60,20.10,4.50,0.00,0.00,10.70
2017,11,0.00,0.00,0.00,47.70,0.00,5.20,1.30,0.00,0.00,0.00,0.00,0.00,37.40,4.40,0.00,0.00,0.00,0.90,0.00,0.00,29.30,5.00,0.70,1.10,0.10,0.00,0.00,1.70,3.20,0.00,NaN
2017,12,0.00,0.00,0.00,1.30,1.70,0.00,0.00,0.00,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
